Time_Beirut,PM2.5 ConHR(ug/m3),PM10 ConHR(ug/m3),meanAB_2_5,meanAB_10
2020-07-01 03:00:00,15,45,28.224,29.9091666666667
2020-07-01 04:00:00,18,39,24.9023333333333,26.2598333333333
2020-07-01 05:00:00,17,36,25.9445,27.56
2020-07-01 06:00:00,19,42,22.6183333333333,24.114
2020-07-01 07:00:00,10,28,21.9595,23.4028333333333
2020-07-01 08:00:00,17,37,22.1106666666667,23.3995
2020-07-01 09:00:00,20,35,22.679,24.045
2020-07-01 10:00:00,15,38,17.6116666666667,18.6021666666667
2020-07-01 11:00:00,16,34,15.2748333333333,16.1938333333333
2020-07-01 12:00:00,15,32,16.7188333333333,17.705
2020-07-01 13:00:00,12,26,17.0485,17.9851666666667
2020-07-01 14:00:00,10,26,18.8518333333333,19.7686666666667
2020-07-01 15:00:00,18,30,18.7923333333333,19.8915
2020-07-01 16:00:00,13,30,19.856,20.9188333333333
2020-07-01 17:00:00,20,27,19.3188333333333,20.358
2020-07-01 18:00:00,15,27,21.3135,22.4135
2020-07-01 19:00:00,15,26,23.5458333333333,24.7825
2020-07-01 20:00:00,20,34,25.776,27.2155
2020-07-01 21:00:00,13,27,26.589,28.083
2020-07-01 22:00:00,17,36,26.832,28.348
2020-07-01 23:00:00,13,34,26.9238333333333,28.279
2020-07-02 00:00:00,17,27,27.7146666666667,29.1705
2020-07-02 01:00:00,16,33,29.8681666666667,31.5188333333333
2020-07-02 02:00:00,18,38,42.7183333333333,45.3761666666667
2020-07-02 03:00:00,26,43,38.6928333333333,41.0533333333333
2020-07-02 04:00:00,22,44,40.3073333333333,42.7178333333333
2020-07-02 05:00:00,24,40,38.9886666666667,41.4115
2020-07-02 06:00:00,26,40,37.3786666666667,39.524
2020-07-02 07:00:00,17,39,33.8606666666667,35.7465
2020-07-02 08:00:00,19,40,36.9653333333333,38.8565
2020-07-02 09:00:00,27,45,40.6125,42.6185
2020-07-02 10:00:00,22,43,36.1313333333333,37.9601666666667
2020-07-02 11:00:00,23,38,36.5865,38.4933333333333
2020-07-02 12:00:00,23,36,37.8325,39.8471666666667
2020-07-02 13:00:00,19,36,30.5361666666667,31.9898333333333
2020-07-02 14:00:00,21,32,27.5065,28.6846666666667
2020-07-02 15:00:00,14,29,26.8603333333333,28.0116666666667
2020-07-02 16:00:00,13,27,27.009,28.2956666666667
2020-07-02 17:00:00,22,28,25.2671666666667,26.5205
2020-07-02 18:00:00,19,29,25.7471666666667,26.9376666666667
2020-07-02 19:00:00,19,33,27.1995,28.4103333333333
2020-07-02 20:00:00,16,38,30.5826666666667,32.196
2020-07-02 21:00:00,14,26,33.6523333333333,35.3553333333333
2020-07-02 22:00:00,23,25,34.3481666666667,36.1316666666667
2020-07-02 23:00:00,19,26,34.4278333333333,36.1311666666667
2020-07-03 00:00:00,20,32,42.5881666666667,44.9781666666667
2020-07-03 01:00:00,30,34,45.4875,48.1406666666667
2020-07-03 02:00:00,31,42,55.0398333333333,58.5595
2020-07-03 03:00:00,43,50,51.3403333333333,54.3938333333333
2020-07-03 04:00:00,30,42,47.8153333333333,50.5733333333333
2020-07-03 05:00:00,25,41,47.5781666666667,50.2233333333333
2020-07-03 06:00:00,33,40,45.06,47.313
2020-07-03 07:00:00,21,33,44.506,46.741
2020-07-03 08:00:00,29,45,56.0736666666667,59.6238333333333
2020-07-03 09:00:00,36,45,55.107,58.456
2020-07-03 10:00:00,29,44,52.908,55.6428333333333
2020-07-03 11:00:00,33,54,56.4511666666667,59.6773333333333
2020-07-03 12:00:00,34,50,55.9678333333333,59.2423333333333
2020-07-03 13:00:00,38,43,53.735,56.82
2020-07-03 14:00:00,34,42,52.475,55.3026666666667
2020-07-03 15:00:00,31,39,50.3021666666667,52.7435
2020-07-03 16:00:00,29,37,53.6733333333333,56.3726666666667
2020-07-03 17:00:00,29,41,56.9668333333333,59.8803333333333
2020-07-03 18:00:00,34,46,49.7248333333333,52.2971666666667
2020-07-03 19:00:00,29,39,42.1636666666667,44.2081666666667
2020-07-03 20:00:00,26,35,40.3086666666667,42.3531666666667
2020-07-03 21:00:00,22,36,42.9551666666667,45.0888333333333
2020-07-03 22:00:00,27,34,53.1973333333333,56.362
2020-07-03 23:00:00,28,42,87.6603333333333,94.8573333333333
2020-07-04 00:00:00,45,60,84.9846666666667,91.475
2020-07-04 01:00:00,43,62,90.2458333333334,97.7123333333333
2020-07-04 02:00:00,51,61,86.8855,93.823
2020-07-04 03:00:00,48,61,91.892,99.7326666666667
2020-07-04 04:00:00,49,66,90.9663333333333,98.4718333333333
2020-07-04 05:00:00,50,61,89.655,97.5116666666667
2020-07-04 06:00:00,42,48,71.3015,76.4313333333333
2020-07-04 07:00:00,37,42,57.252,60.5013333333333
2020-07-04 08:00:00,24,41,51.666,54.3641666666667
2020-07-04 09:00:00,27,39,42.835,44.9336666666667
2020-07-04 10:00:00,21,39,30.933,32.3498333333333
2020-07-04 11:00:00,23,25,24.6553333333333,25.614
2020-07-04 12:00:00,14,29,22.8823333333333,23.8191666666667
2020-07-04 13:00:00,12,30,22.1036666666667,22.9953333333333
2020-07-04 14:00:00,14,21,21.0596666666667,21.9268333333333
2020-07-04 15:00:00,16,23,19.5368333333333,20.303
2020-07-04 16:00:00,10,24,19.3956666666667,20.1816666666667
2020-07-04 17:00:00,6,17,19.6561666666667,20.4601666666667
2020-07-04 18:00:00,10,19,19.9336666666667,20.7671666666667
2020-07-04 19:00:00,12,27,20.7935,21.827
2020-07-04 20:00:00,15,26,25.6986666666667,26.8776666666667
2020-07-04 21:00:00,15,26,29.2813333333333,30.5683333333333
2020-07-04 22:00:00,21,27,33.9211666666667,35.4125
2020-07-04 23:00:00,22,30,36.2746666666667,37.9638333333333
2020-07-05 00:00:00,19,34,39.1765,41.1888333333333
2020-07-05 01:00:00,23,32,41.7161666666667,43.7095
2020-07-05 02:00:00,24,37,47.4853333333333,50.2126666666667
2020-07-05 03:00:00,22,36,56.4511666666667,59.4801666666667
2020-07-05 04:00:00,28,45,64.1205,67.8815
2020-07-05 05:00:00,29,48,72.1555,77.3981666666667
2020-07-05 06:00:00,36,52,69.5351666666667,73.9003333333334
2020-07-05 07:00:00,37,44,52.4401666666667,55.1588333333333
2020-07-05 08:00:00,31,42,50.376,52.9645
2020-07-05 09:00:00,29,44,47.5876666666667,50.152
2020-07-05 10:00:00,27,54,40.3088333333333,42.3301666666667
2020-07-05 11:00:00,25,35,49.525,51.8476666666667
2020-07-05 12:00:00,31,49,47.6,49.9475
2020-07-05 13:00:00,30,39,43.3875,45.4773333333333
2020-07-05 14:00:00,27,35,45.252,47.2846666666667
2020-07-05 15:00:00,32,42,44.3338333333333,46.5813333333333
2020-07-05 16:00:00,25,39,44.2935,46.465
2020-07-05 17:00:00,23,38,39.4113333333333,41.3626666666667
2020-07-05 18:00:00,26,38,35.414,37.4275
2020-07-05 19:00:00,25,31,36.0566666666667,38.268
2020-07-05 20:00:00,28,36,36.668,38.73
2020-07-05 21:00:00,16,31,38.0426666666667,40.337
2020-07-05 22:00:00,25,37,40.246,42.6801666666667
2020-07-05 23:00:00,22,37,41.4773333333333,43.746
2020-07-06 00:00:00,24,35,44.0931666666667,46.6196666666667
2020-07-06 01:00:00,28,39,47.1925,50.057
2020-07-06 02:00:00,25,43,49.8143333333333,52.9923333333333
2020-07-06 03:00:00,32,45,47.4753333333333,50.4418333333333
2020-07-06 04:00:00,25,45,45.3145,48.1291666666667
2020-07-06 05:00:00,24,37,46.7991666666667,49.8523333333333
2020-07-06 06:00:00,23,36,47.6191666666667,50.9156666666667
2020-07-06 07:00:00,28,36,46.8386666666667,49.9446666666667
2020-07-06 08:00:00,24,44,45.5556666666667,48.589
2020-07-06 09:00:00,27,42,44.2118333333333,47.0391666666667
2020-07-06 10:00:00,23,49,38.078,40.5461666666667
2020-07-06 11:00:00,28,44,33.1521666666667,35.1316666666667
2020-07-06 12:00:00,26,45,31.1243333333333,33.0548333333333
2020-07-06 13:00:00,20,43,31.4393333333333,33.5196666666667
2020-07-06 14:00:00,24,43,42.4188333333333,44.7811666666667
2020-07-06 15:00:00,24,50,54.888,58.0116666666667
2020-07-06 16:00:00,36,50,59.3361666666667,62.6033333333333
2020-07-06 17:00:00,33,49,51.5876666666667,54.4005
2020-07-06 18:00:00,39,54,54.9735,58.207
2020-07-06 19:00:00,28,50,53.1216666666667,56.628
2020-07-06 20:00:00,27,47,49.2473333333333,52.2553333333333
2020-07-06 21:00:00,28,48,45.119,47.9983333333333
2020-07-06 22:00:00,28,44,41.601,44.3108333333333
2020-07-06 23:00:00,24,47,42.3251666666667,45.0563333333333
2020-07-07 00:00:00,25,37,46.863,49.6518333333333
2020-07-07 01:00:00,29,47,50.8655,53.955
2020-07-07 02:00:00,32,46,55.2495,58.818
2020-07-07 03:00:00,31,50,57.9638333333333,61.8013333333333
2020-07-07 04:00:00,32,58,55.5258333333333,59.2081666666667
2020-07-07 05:00:00,37,51,49.8316666666667,53.0813333333333
2020-07-07 06:00:00,29,44,48.6588333333333,51.8453333333333
2020-07-07 07:00:00,27,40,44.0576666666667,46.6776666666667
2020-07-07 08:00:00,24,39,39.9418333333333,42.4118333333333
2020-07-07 09:00:00,28,47,32.4633333333333,34.6233333333333
2020-07-07 10:00:00,23,42,29.8958333333333,31.807
2020-07-07 11:00:00,24,48,31.2576666666667,33.1848333333333
2020-07-07 12:00:00,19,41,33.0068333333333,35.0456666666667
2020-07-07 13:00:00,21,41,30.3238333333333,32.3048333333333
2020-07-07 14:00:00,23,36,29.7358333333333,31.6708333333333
2020-07-07 15:00:00,21,33,27.1285,28.7531666666667
2020-07-07 16:00:00,18,34,26.6648333333333,28.1658333333333
2020-07-07 17:00:00,18,35,27.114,28.8001666666667
2020-07-07 18:00:00,12,31,28.6773333333333,30.5815
2020-07-07 19:00:00,18,29,31.163,32.9685
2020-07-07 20:00:00,18,40,34.1915,36.3385
2020-07-07 21:00:00,16,33,34.32,36.284
2020-07-07 22:00:00,17,37,33.636,35.7291666666667
2020-07-07 23:00:00,18,36,34.4263333333333,36.5183333333333
2020-07-08 00:00:00,20,36,35.7388333333333,38.0161666666667
2020-07-08 01:00:00,22,37,34.484,36.6933333333333
2020-07-08 02:00:00,13,35,41.2685,43.9976666666667
2020-07-08 03:00:00,19,40,43.1828333333333,46.1146666666667
2020-07-08 04:00:00,23,42,31.1196666666667,33.022
2020-07-08 05:00:00,22,40,37.6918333333333,40.2163333333333
2020-07-08 06:00:00,23,46,33.425,35.575
2020-07-08 07:00:00,15,36,30.2506666666667,32.0873333333333
2020-07-08 08:00:00,24,38,19.4978333333333,20.7745
2020-07-08 09:00:00,17,28,15.4631666666667,16.6295
2020-07-08 10:00:00,11,28,16.704,17.7383333333333
2020-07-08 11:00:00,10,30,16.7915,17.8608333333333
2020-07-08 12:00:00,16,31,17.383,18.6411666666667
2020-07-08 13:00:00,15,28,17.1828333333333,18.2705
2020-07-08 14:00:00,7,32,15.6445,16.6275
2020-07-08 15:00:00,8,22,15.1013333333333,16.1231666666667
2020-07-08 16:00:00,14,30,15.7815,16.7795
2020-07-08 17:00:00,14,35,16.2881666666667,17.2958333333333
2020-07-08 18:00:00,10,30,17.2016666666667,18.3611666666667
2020-07-08 19:00:00,16,32,17.986,19.1395
2020-07-08 20:00:00,17,32,16.1026666666667,17.074
2020-07-08 21:00:00,8,24,15.0436666666667,15.9816666666667
2020-07-08 22:00:00,10,25,13.9665,14.911
2020-07-08 23:00:00,15,27,13.9136666666667,14.8566666666667
2020-07-09 00:00:00,10,23,12.8425,13.6721666666667
2020-07-09 01:00:00,13,22,12.1541666666667,13.045
2020-07-09 02:00:00,10,22,12.6943333333333,13.5858333333333
2020-07-09 03:00:00,6,23,12.984,13.9228333333333
2020-07-09 04:00:00,8,21,18.3595,19.5856666666667
2020-07-09 05:00:00,14,29,21.1843333333333,22.3838333333333
2020-07-09 06:00:00,11,28,21.9976666666667,23.1433333333333
2020-07-09 07:00:00,11,20,19.556,20.545
2020-07-09 08:00:00,19,33,20.0345,21.2951666666667
2020-07-09 09:00:00,16,31,17.585,18.632
2020-07-09 10:00:00,7,14,13.3605,14.2173333333333
2020-07-09 11:00:00,13,22,10.0978333333333,10.8291666666667
2020-07-09 12:00:00,12,27,9.0475,9.7335
2020-07-09 13:00:00,10,20,8.6845,9.4075
2020-07-09 14:00:00,13,23,8.48016666666667,9.193
2020-07-09 15:00:00,7,21,8.93883333333333,9.58483333333334
2020-07-09 16:00:00,9,16,10.541,11.3791666666667
2020-07-09 17:00:00,7,19,12.6566666666667,13.5243333333333
2020-07-09 18:00:00,8,18,13.1851666666667,14.0806666666667
2020-07-09 19:00:00,9,21,13.525,14.4405
2020-07-09 20:00:00,14,17,13.8938333333333,14.808
2020-07-09 21:00:00,5,19,13.5226666666667,14.3853333333333
2020-07-09 22:00:00,10,21,12.8355,13.6831666666667
2020-07-09 23:00:00,7,22,13.2288333333333,13.9581666666667
2020-07-10 00:00:00,11,22,13.2551666666667,14.1428333333333
2020-07-10 01:00:00,8,18,13.6285,14.567
2020-07-10 02:00:00,4,18,13.6975,14.6018333333333
2020-07-10 03:00:00,8,19,13.838,14.7213333333333
2020-07-10 04:00:00,3,14,15.2428333333333,16.2503333333333
2020-07-10 05:00:00,12,17,18.1773333333333,19.3495
2020-07-10 06:00:00,12,25,17.3975,18.5638333333333
2020-07-10 07:00:00,4,19,18.3421666666667,19.5316666666667
2020-07-10 08:00:00,11,25,15.9831666666667,17.0191666666667
2020-07-10 09:00:00,9,24,16.515,17.4905
2020-07-10 10:00:00,8,23,16.0641666666667,17.0168333333333
2020-07-10 11:00:00,18,24,12.962,13.6051666666667
2020-07-10 12:00:00,12,19,14.7711666666667,15.6708333333333
2020-07-10 13:00:00,13,23,16.9506666666667,17.892
2020-07-10 14:00:00,8,17,19.0088333333333,20.0941666666667
2020-07-10 15:00:00,11,22,20.9335,22.0236666666667
2020-07-10 16:00:00,14,24,21.5403333333333,22.7595
2020-07-10 17:00:00,12,25,22.4,23.7303333333333
2020-07-10 18:00:00,12,23,24.0106666666667,25.3973333333333
2020-07-10 19:00:00,9,23,26.202,27.6786666666667
2020-07-10 20:00:00,21,26,28.5916666666667,30.2751666666667
2020-07-10 21:00:00,16,24,30.1745,31.9603333333333
2020-07-10 22:00:00,13,31,31.0436666666667,32.9816666666667
2020-07-10 23:00:00,14,30,31.6765,33.7208333333333
2020-07-11 00:00:00,21,24,32.367,34.3338333333333
2020-07-11 01:00:00,17,29,32.5218333333333,34.4985
2020-07-11 02:00:00,20,29,35.9835,38.4386666666667
2020-07-11 03:00:00,23,29,41.2873333333333,44.0196666666667
2020-07-11 04:00:00,23,37,43.5206666666667,46.4226666666667
2020-07-11 05:00:00,24,37,46.6751666666667,49.6091666666667
2020-07-11 06:00:00,19,39,45.5175,48.4273333333333
2020-07-11 07:00:00,20,38,40.7066666666667,43.1686666666667
2020-07-11 08:00:00,20,40,39.6178333333333,41.7328333333333
2020-07-11 09:00:00,23,44,36.1111666666667,38.146
2020-07-11 10:00:00,21,33,30.0031666666667,31.591
2020-07-11 11:00:00,20,36,28.5468333333333,30.123
2020-07-11 12:00:00,19,32,28.7643333333333,30.4361666666667
2020-07-11 13:00:00,18,33,25.6323333333333,27.1291666666667
2020-07-11 14:00:00,15,30,24.7596666666667,26.2531666666667
2020-07-11 15:00:00,16,28,26.2005,27.7001666666667
2020-07-11 16:00:00,18,34,26.2805,27.7585
2020-07-11 17:00:00,14,31,27.4156666666667,28.997
2020-07-11 18:00:00,23,29,31.7446666666667,33.5323333333333
2020-07-11 19:00:00,23,42,39.0321666666667,41.1968333333333
2020-07-11 20:00:00,32,38,41.3955,43.7988333333333
2020-07-11 21:00:00,30,42,42.2711666666667,44.8595
2020-07-11 22:00:00,29,45,43.4558333333333,45.9555
2020-07-11 23:00:00,30,41,48.3943333333333,51.3221666666667
2020-07-12 00:00:00,29,45,50.9795,54.1765
2020-07-12 01:00:00,36,48,49.9608333333333,52.9
2020-07-12 02:00:00,29,49,43.0828333333333,45.6636666666667
2020-07-12 03:00:00,33,39,40.2218333333333,42.5636666666667
2020-07-12 04:00:00,23,40,38.8315,41.0963333333333
2020-07-12 05:00:00,24,47,34.2268333333333,36.2415
2020-07-12 06:00:00,24,41,31.9368333333333,33.9856666666667
2020-07-12 07:00:00,18,37,32.5888333333333,34.4548333333333
2020-07-12 08:00:00,21,40,33.0678333333333,34.7605
2020-07-12 09:00:00,27,44,32.0145,33.7661666666667
2020-07-12 10:00:00,21,41,24.9173333333333,26.4288333333333
2020-07-12 11:00:00,22,32,29.2363333333333,30.8813333333333
2020-07-12 12:00:00,24,39,36.3661666666667,38.3258333333333
2020-07-12 13:00:00,32,44,34.8588333333333,36.7681666666667
2020-07-12 14:00:00,17,42,32.0713333333333,33.8911666666667
2020-07-12 15:00:00,21,37,25.521,27.1161666666667
2020-07-12 16:00:00,17,40,23.8031666666667,25.3708333333333
2020-07-12 17:00:00,19,36,26.1786666666667,27.714
2020-07-12 18:00:00,19,37,26.7148333333333,28.1581666666667
2020-07-12 19:00:00,21,37,30.4536666666667,32.1076666666667
2020-07-12 20:00:00,23,40,35.7218333333333,37.7026666666667
2020-07-12 21:00:00,26,44,37.0543333333333,39.0905
2020-07-12 22:00:00,23,44,35.8501666666667,37.7948333333333
2020-07-12 23:00:00,21,41,33.6426666666667,35.7726666666667
2020-07-13 00:00:00,22,47,35.3208333333333,37.4038333333333
2020-07-13 01:00:00,20,44,35.3821666666667,37.447
2020-07-13 02:00:00,25,46,33.8045,35.8555
2020-07-13 03:00:00,19,53,33.1588333333333,35.199
2020-07-13 04:00:00,16,50,33.9733333333333,35.8908333333333
2020-07-13 05:00:00,23,47,33.8508333333333,35.6718333333333
2020-07-13 06:00:00,23,41,38.9326666666667,41.02
2020-07-13 07:00:00,21,52,34.0458333333333,35.8108333333333
2020-07-13 08:00:00,25,49,28.6025,30.0226666666667
2020-07-13 09:00:00,26,41,26.3615,27.7671666666667
2020-07-13 10:00:00,20,48,22.9531666666667,24.3468333333333
2020-07-13 11:00:00,20,45,22.7276666666667,24.2318333333333
2020-07-13 12:00:00,19,43,26.8993333333333,28.4443333333333
2020-07-13 13:00:00,15,40,34.3951666666667,36.26
2020-07-13 14:00:00,23,50,36.4243333333333,38.2821666666667
2020-07-13 15:00:00,22,41,36.3913333333333,38.2446666666667
2020-07-13 16:00:00,24,49,35.4923333333333,37.3463333333333
2020-07-13 17:00:00,22,45,36.9876666666667,38.9993333333333
2020-07-13 18:00:00,22,42,39.6878333333333,41.779
2020-07-13 19:00:00,27,47,42.135,44.2938333333333
2020-07-13 20:00:00,29,47,40.9333333333333,43.1706666666667
2020-07-13 21:00:00,25,45,39.5678333333333,41.7666666666667
2020-07-13 22:00:00,24,44,38.4753333333333,40.5858333333333
2020-07-13 23:00:00,20,43,37.6561666666667,39.6948333333333
2020-07-15 00:00:00,23,44,22.6743333333333,24.2723333333333
2020-07-15 01:00:00,21,36,24.0248333333333,25.5781666666667
2020-07-15 02:00:00,10,37,28.5731666666667,30.3048333333333
2020-07-15 03:00:00,14,42,31.3701666666667,33.15
2020-07-15 04:00:00,21,40,35.7648333333333,37.9146666666667
2020-07-15 05:00:00,22,45,42.4566666666667,45.2185
2020-07-15 06:00:00,24,49,49.722,52.793
2020-07-15 07:00:00,34,47,46.1028333333333,48.9828333333333
2020-07-15 08:00:00,39,50,47.9198333333333,50.5903333333333
2020-07-15 09:00:00,33,50,40.6883333333333,42.9148333333333
2020-07-15 10:00:00,26,48,33.4821666666667,35.2946666666667
2020-07-15 11:00:00,19,40,29.7588333333333,31.237
2020-07-15 12:00:00,22,40,27.8075,29.0808333333333
2020-07-15 13:00:00,17,38,24.672,25.8686666666667
2020-07-15 14:00:00,14,34,26.2606666666667,27.5615
2020-07-15 15:00:00,15,32,26.7578333333333,27.9963333333333
2020-07-15 16:00:00,13,33,27.6326666666667,28.9581666666667
2020-07-15 17:00:00,16,34,27.6773333333333,29.0505
2020-07-15 18:00:00,24,37,26.4831666666667,27.8075
2020-07-15 19:00:00,20,31,26.6611666666667,27.9871666666667
2020-07-15 20:00:00,19,33,28.2155,29.585
2020-07-15 21:00:00,18,31,32.0435,33.5246666666667
2020-07-15 22:00:00,17,29,36.643,38.3916666666667
2020-07-15 23:00:00,21,36,43.3141666666667,45.6678333333333
2020-07-16 00:00:00,29,37,48.9623333333333,51.8276666666667
2020-07-16 01:00:00,31,43,53.514,56.7875
2020-07-16 02:00:00,35,48,47.1816666666667,50.0331666666667
2020-07-16 03:00:00,34,42,55.4036666666667,59.0701666666667
2020-07-16 04:00:00,35,50,59.1916666666667,63.1856666666667
2020-07-16 05:00:00,31,53,52.7183333333333,56.104
2020-07-16 06:00:00,31,49,47.321,49.9906666666667
2020-07-16 07:00:00,26,39,36.139,37.7315
2020-07-16 08:00:00,23,43,32.494,34.1051666666667
2020-07-16 09:00:00,22,44,30.7626666666667,32.1485
2020-07-16 10:00:00,21,35,29.7321666666667,31.0441666666667
2020-07-16 11:00:00,22,37,32.64,34.0021666666667
2020-07-16 12:00:00,23,39,35.336,36.9548333333333
2020-07-16 13:00:00,27,33,33.976,35.4966666666667
2020-07-16 14:00:00,20,36,29.2706666666667,30.5421666666667
2020-07-16 15:00:00,19,33,27.3875,28.7328333333333
2020-07-16 16:00:00,15,33,27.3943333333333,28.6785
2020-07-16 17:00:00,20,32,27.3968333333333,28.7106666666667
2020-07-16 18:00:00,17,38,31.098,32.5643333333333
2020-07-16 19:00:00,20,29,31.6561666666667,32.8648333333333
2020-07-16 20:00:00,20,33,31.6341666666667,33.0075
2020-07-16 21:00:00,16,33,35.1226666666667,36.789
2020-07-16 22:00:00,21,34,34.5933333333333,36.2235
2020-07-16 23:00:00,19,38,36.3031666666667,38.075
2020-07-17 00:00:00,24,42,39.6716666666667,41.6713333333333
2020-07-17 01:00:00,23,43,47.4218333333333,49.8703333333333
2020-07-17 02:00:00,25,36,39.2163333333333,41.1523333333333
2020-07-17 03:00:00,21,41,41.707,43.899
2020-07-17 04:00:00,26,50,38.1025,39.897
2020-07-17 05:00:00,20,40,33.3163333333333,35.0085
2020-07-17 06:00:00,19,39,23.5631666666667,24.8401666666667
2020-07-17 07:00:00,18,28,20.693,21.8411666666667
2020-07-17 08:00:00,10,22,16.4806666666667,17.3723333333333
2020-07-17 09:00:00,18,35,10.484,11.215
2020-07-17 10:00:00,10,27,9.3865,10.1445
2020-07-17 11:00:00,9,26,8.1455,8.836
2020-07-17 12:00:00,10,24,9.13483333333334,9.913
2020-07-17 13:00:00,6,26,10.1166666666667,10.8886666666667
2020-07-17 14:00:00,13,21,10.3078333333333,11.1275
2020-07-17 15:00:00,14,27,9.68766666666667,10.4741666666667
2020-07-17 16:00:00,6,25,9.11883333333333,9.89116666666667
2020-07-17 17:00:00,14,22,8.7825,9.45733333333333
2020-07-17 18:00:00,11,22,8.95783333333333,9.67483333333334
2020-07-17 19:00:00,15,23,11.2328333333333,12.1398333333333
2020-07-17 20:00:00,10,29,15.4748333333333,16.5358333333333
2020-07-17 21:00:00,8,29,18.2725,19.458
2020-07-17 22:00:00,18,30,13.8825,14.8478333333333
2020-07-17 23:00:00,14,31,11.3316666666667,12.2586666666667
2020-07-18 00:00:00,15,25,13.8693333333333,14.93
2020-07-18 01:00:00,14,34,15.2826666666667,16.3735
2020-07-18 02:00:00,9,35,15.5365,16.5371666666667
2020-07-18 03:00:00,15,31,16.9813333333333,18.0711666666667
2020-07-18 04:00:00,18,29,20.893,22.1506666666667
2020-07-18 05:00:00,22,30,21.5636666666667,22.9398333333333
2020-07-18 06:00:00,13,30,19.6553333333333,20.8678333333333
2020-07-18 07:00:00,11,26,14.4721666666667,15.5326666666667
2020-07-18 08:00:00,20,30,11.1993333333333,12.0608333333333
2020-07-18 09:00:00,19,38,12.0455,12.8561666666667
2020-07-18 10:00:00,11,32,13.2443333333333,14.1005
2020-07-18 11:00:00,12,32,11.5636666666667,12.3563333333333
2020-07-18 12:00:00,13,23,12.4651666666667,13.291
2020-07-18 13:00:00,15,30,12.585,13.454
2020-07-18 14:00:00,8,26,13.3501666666667,14.313
2020-07-18 15:00:00,10,29,13.0788333333333,13.97
2020-07-18 16:00:00,7,26,14.2718333333333,15.2106666666667
2020-07-18 17:00:00,15,35,15.1231666666667,16.0435
2020-07-18 18:00:00,10,28,13.95,14.8853333333333
2020-07-18 19:00:00,16,28,15.2531666666667,16.3416666666667
2020-07-18 20:00:00,13,31,16.2928333333333,17.2585
2020-07-18 21:00:00,12,31,17.1803333333333,18.2233333333333
2020-07-18 22:00:00,12,26,18.1391666666667,19.174
2020-07-18 23:00:00,14,31,19.2996666666667,20.3685
2020-07-19 00:00:00,12,29,19.7038333333333,20.7613333333333
2020-07-19 01:00:00,14,30,20.7018333333333,21.935
2020-07-19 02:00:00,13,29,26.2408333333333,27.7835
2020-07-19 03:00:00,18,34,33.1071666666667,35.1551666666667
2020-07-19 04:00:00,22,39,34.4223333333333,36.5493333333333
2020-07-19 05:00:00,19,41,32.1566666666667,33.9538333333333
2020-07-19 06:00:00,18,44,30.8843333333333,32.7795
2020-07-19 07:00:00,15,32,31.13,33.0018333333333
2020-07-19 08:00:00,24,37,28.9273333333333,30.5476666666667
2020-07-19 09:00:00,20,32,29.0153333333333,30.5773333333333
2020-07-19 10:00:00,29,44,27.6613333333333,29.0275
2020-07-19 11:00:00,20,39,25.4378333333333,26.5526666666667
2020-07-19 12:00:00,23,32,27.4471666666667,28.5956666666667
2020-07-19 13:00:00,22,32,27.744,29.0431666666667
2020-07-19 14:00:00,16,38,28.8775,30.0671666666667
2020-07-19 15:00:00,23,29,30.2803333333333,31.5583333333333
2020-07-19 16:00:00,26,39,31.3503333333333,32.6333333333333
2020-07-19 17:00:00,23,41,30.9311666666667,32.3291666666667
2020-07-19 18:00:00,28,35,27.8933333333333,29.2763333333333
2020-07-19 19:00:00,18,38,29.8135,31.3946666666667
2020-07-19 20:00:00,23,32,27.1001666666667,28.5348333333333
2020-07-19 21:00:00,16,35,26.789,28.3073333333333
2020-07-19 22:00:00,16,29,25.475,26.8903333333333
2020-07-19 23:00:00,13,29,27.1805,28.6246666666667
2020-07-20 00:00:00,14,27,39.4121666666667,41.635
2020-07-20 01:00:00,23,44,41.8583333333333,44.1886666666667
2020-07-20 02:00:00,18,41,38.1961666666667,40.216
2020-07-20 03:00:00,22,39,45.0265,47.122
2020-07-20 04:00:00,27,39,47.1573333333333,49.7346666666667
2020-07-20 05:00:00,27,43,48.7705,51.341
2020-07-20 06:00:00,28,50,52.0293333333333,54.7738333333333
2020-07-20 07:00:00,31,40,55.517,58.7506666666667
2020-07-20 08:00:00,35,51,46.0716666666667,48.5513333333333
2020-07-20 09:00:00,25,41,40.6678333333333,42.6046666666667
2020-07-20 10:00:00,30,45,43.7718333333333,45.7281666666667
2020-07-20 11:00:00,38,55,38.6541666666667,40.3565
2020-07-20 12:00:00,28,48,38.2091666666667,39.9883333333333
2020-07-20 13:00:00,25,44,30.9861666666667,32.2223333333333
2020-07-20 14:00:00,15,32,28.3021666666667,29.589
2020-07-20 15:00:00,22,39,25.711,26.7723333333333
2020-07-20 16:00:00,18,27,25.082,26.06
2020-07-20 17:00:00,17,27,25.2983333333333,26.2983333333333
2020-07-20 18:00:00,13,32,28.3765,29.4875
2020-07-20 19:00:00,17,31,30.2503333333333,31.427
2020-07-20 20:00:00,18,23,32.5593333333333,33.9245
2020-07-20 21:00:00,20,35,32.9535,34.2521666666667
2020-07-20 22:00:00,21,29,33.2398333333333,34.4905
2020-07-20 23:00:00,17,27,36.5955,38.2883333333333
2020-07-21 00:00:00,21,37,34.4981666666667,35.9993333333333
2020-07-21 01:00:00,13,29,35.6761666666667,37.2775
